"BehaviorSpace results (NetLogo 3D 5.1.0)"
"/home/ec2-user/swarmSimRescue/rescueSwarm3D.nlogo3d"
"SwarmModSizeExperiment"
"09/14/2014 03:16:13:555 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-20","20","-20","20"
"[run number]","swarmBehaviour","swarmModificationSize","[step]","rescued","totalVictims"
"2640","false","0.6","4780","9","9"
"2627","false","0.6","12172","20","20"
"2618","false","0.6","12091","9","9"
"2642","false","0.6","3634","11","11"
"2578","false","0.6","20000","17","18"
"2614","false","0.6","9304","12","12"
"2609","false","0.6","17880","19","19"
"2635","false","0.6","20000","7","9"
"2652","false","0.6","4652","14","14"
"2585","false","0.6","20000","12","13"
"2645","false","0.6","8823","14","14"
"2616","false","0.6","20000","6","7"
"2657","false","0.6","5813","13","13"
"2656","false","0.6","5306","12","12"
"2629","false","0.6","20000","10","11"
"2647","false","0.6","9551","7","7"
"2654","false","0.6","6588","18","18"
"2623","false","0.6","11484","15","15"
"2661","false","0.6","5410","15","15"
"2636","false","0.6","20000","10","12"
"2658","false","0.6","4286","12","12"
"2668","false","0.6","5587","14","14"
"2633","false","0.6","20000","10","13"
"2660","false","0.6","3672","7","7"
"2651","false","0.6","9499","13","13"
"2634","false","0.6","20000","13","14"
"2667","false","0.6","7440","12","12"
"2666","false","0.6","8621","9","9"
"2637","false","0.6","20000","15","16"
"2664","false","0.6","6099","9","9"
"2639","false","0.6","20000","8","9"
"2649","false","0.6","20000","8","9"
"2653","false","0.6","9621","10","10"
"2632","false","0.6","20000","5","6"
"2663","false","0.6","7831","12","12"
"2648","false","0.6","20000","7","8"
"2677","false","0.6","3848","13","13"
"2672","false","0.6","4077","9","9"
"2679","false","0.6","4442","13","13"
"2650","false","0.6","20000","11","12"
"2683","false","0.6","5711","9","9"
"2670","false","0.6","14827","13","13"
"2682","false","0.6","5359","11","11"
"2665","false","0.6","20000","12","13"
"2662","false","0.6","20000","12","13"
"2638","false","0.6","16394","7","7"
"2689","false","0.6","6360","16","16"
"2646","false","0.6","20000","19","21"
"2655","false","0.6","20000","14","15"
"2674","false","0.6","11735","9","9"
"2644","false","0.6","20000","11","12"
"2691","false","0.6","6186","15","15"
"2624","false","0.6","20000","6","7"
"2696","false","0.6","5796","10","10"
"2643","false","0.6","20000","12","19"
"2678","false","0.6","8368","11","11"
"2685","false","0.6","8497","12","12"
"2659","false","0.6","15501","16","16"
"2686","false","0.6","12105","13","13"
"2669","false","0.6","20000","11","13"
"2673","false","0.6","20000","10","11"
"2681","false","0.6","20000","16","19"
"2702","false","0.6","4299","5","5"
"2694","false","0.6","9816","14","14"
"2676","false","0.6","20000","4","18"
"2707","false","0.6","4857","6","6"
"2688","false","0.6","11773","16","16"
"2708","false","0.6","6295","13","13"
"2704","false","0.6","8860","12","12"
"2671","false","0.6","15688","15","15"
"2701","false","0.6","6448","12","12"
"2714","false","0.6","4105","11","11"
"2703","false","0.6","9258","15","15"
"2684","false","0.6","20000","8","11"
"2697","false","0.6","13472","16","16"
"2687","false","0.6","20000","13","14"
"2724","false","0.6","5628","14","14"
"2720","false","0.6","7906","12","12"
"2698","false","0.6","16995","11","11"
"2716","false","0.6","8532","8","8"
"2718","false","0.6","5541","10","10"
"2700","false","0.6","16408","12","12"
"2699","false","0.6","20000","8","10"
"2723","false","0.6","9498","15","15"
"2693","false","0.6","18267","12","12"
"2728","false","0.6","4168","7","7"
"2713","false","0.6","11976","14","14"
"2721","false","0.6","11466","14","14"
"2705","false","0.6","20000","8","11"
"2727","false","0.6","8179","12","12"
"2706","false","0.6","11755","11","11"
"2692","false","0.6","20000","10","11"
"2722","false","0.6","15072","9","9"
"2695","false","0.6","20000","14","15"
"2712","false","0.6","17485","12","12"
"2736","false","0.6","8424","12","12"
"2737","false","0.6","7298","15","15"
"2731","false","0.6","10802","17","17"
"2745","false","0.6","3866","11","11"
"2717","false","0.6","10565","20","20"
"2733","false","0.6","8909","5","5"
"2738","false","0.6","7579","14","14"
"2715","false","0.6","20000","11","13"
"2711","false","0.6","20000","7","9"
"2680","false","0.6","20000","6","7"
"2719","false","0.6","17342","14","14"
"2744","false","0.6","7755","14","14"
"2743","false","0.6","11751","12","12"
"2690","false","0.6","20000","10","11"
"2732","false","0.6","20000","9","12"
"2748","false","0.6","6136","11","11"
"2729","false","0.6","12726","12","12"
"2725","false","0.6","20000","16","19"
"2730","false","0.6","20000","15","16"
"2740","false","0.6","10754","16","16"
"2751","false","0.6","8272","13","13"
"2710","false","0.6","20000","8","9"
"2734","false","0.6","20000","9","10"
"2741","false","0.6","20000","13","14"
"2742","false","0.6","14646","9","9"
"2675","false","0.6","20000","12","13"
"2709","false","0.6","20000","13","14"
"2762","false","0.6","9162","11","11"
"2773","false","0.6","6012","9","9"
"2747","false","0.6","20000","12","13"
"2750","false","0.6","20000","14","17"
"2761","false","0.6","10831","8","8"
"2764","false","0.6","12623","9","9"
"2765","false","0.6","6222","11","11"
"2771","false","0.6","5495","12","12"
"2755","false","0.6","13383","11","11"
"2749","false","0.6","20000","10","11"
"2735","false","0.6","20000","12","13"
"2726","false","0.6","20000","11","12"
"2763","false","0.6","13499","12","12"
"2758","false","0.6","12418","13","13"
"2756","false","0.6","20000","9","10"
"2760","false","0.6","20000","10","11"
"2779","false","0.6","6693","8","8"
"2754","false","0.6","12939","19","19"
"2782","false","0.6","5787","14","14"
"2780","false","0.6","6431","9","9"
"2767","false","0.6","15871","18","18"
"2753","false","0.6","20000","18","20"
"2752","false","0.6","20000","12","13"
"2739","false","0.6","20000","10","11"
"2759","false","0.6","20000","10","12"
"2786","false","0.6","6980","16","16"
"2785","false","0.6","8369","16","16"
"2770","false","0.6","20000","9","10"
"2772","false","0.6","20000","15","16"
"2775","false","0.6","7087","13","13"
"2768","false","0.6","20000","6","7"
"2774","false","0.6","20000","9","12"
"2766","false","0.6","20000","7","11"
"2746","false","0.6","20000","6","12"
"2784","false","0.6","4823","9","9"
"2790","false","0.6","7613","10","10"
"2769","false","0.6","20000","10","12"
"2789","false","0.6","8949","10","10"
"2757","false","0.6","17894","13","13"
"2778","false","0.6","20000","13","15"
"2791","false","0.6","6985","11","11"
"2788","false","0.6","12223","8","8"
"2777","false","0.6","20000","8","9"
"2807","false","0.6","7599","13","13"
"2794","false","0.6","6920","17","17"
"2795","false","0.6","12433","15","15"
"2802","false","0.6","10382","14","14"
"2805","false","0.6","10012","14","14"
"2787","false","0.6","20000","9","10"
"2781","false","0.6","15411","16","16"
"2792","false","0.6","20000","10","11"
"2814","false","0.6","9358","12","12"
"2804","false","0.6","9520","14","14"
"2801","false","0.6","11262","6","6"
"2806","false","0.6","6101","7","7"
"2820","false","0.6","5586","9","9"
"2783","false","0.6","20000","15","16"
"2793","false","0.6","20000","12","14"
"2799","false","0.6","15693","18","18"
"2822","false","0.6","7377","11","11"
"2826","false","0.6","5030","12","12"
"2816","false","0.6","12425","13","13"
"2797","false","0.6","13462","11","11"
"2811","false","0.6","7610","6","6"
"2796","false","0.6","20000","11","12"
"2803","false","0.6","20000","10","11"
"2776","false","0.6","20000","13","18"
"2818","false","0.6","10670","11","11"
"2829","false","0.6","10474","12","12"
"2834","false","0.6","6442","10","10"
"2828","false","0.6","10800","16","16"
"2813","false","0.6","20000","11","13"
"2798","false","0.6","15378","12","12"
"2815","false","0.6","20000","13","14"
"2821","false","0.6","9831","13","13"
"2837","false","0.6","8049","10","10"
"2808","false","0.6","20000","9","10"
"2827","false","0.6","13249","14","14"
"2809","false","0.6","20000","13","14"
"2844","false","0.6","5770","9","9"
"2832","false","0.6","9171","10","10"
"2817","false","0.6","11401","11","11"
"2825","false","0.6","13209","11","11"
"2838","false","0.6","11794","18","18"
"2842","false","0.6","7963","10","10"
"2812","false","0.6","20000","8","9"
"2823","false","0.6","20000","14","15"
"2833","false","0.6","8131","16","16"
"2824","false","0.6","20000","15","17"
"2847","false","0.6","8092","16","16"
"2835","false","0.6","9230","14","14"
"2846","false","0.6","9876","10","10"
"2853","false","0.6","6591","16","16"
"2836","false","0.6","17228","17","17"
"2831","false","0.6","8643","11","11"
"2819","false","0.6","18631","12","12"
"2845","false","0.6","10564","9","9"
"2860","false","0.6","7251","13","13"
"2859","false","0.6","5977","19","19"
"2843","false","0.6","8974","11","11"
"2800","false","0.6","20000","5","6"
"2869","false","0.6","5388","15","15"
"2870","false","0.6","5629","13","13"
"2839","false","0.6","20000","9","10"
"2868","false","0.6","8130","12","12"
"2861","false","0.6","10998","6","6"
"2851","false","0.6","7461","14","14"
"2850","false","0.6","20000","10","11"
"2841","false","0.6","15964","11","11"
"2810","false","0.6","14167","10","10"
"2873","false","0.6","9146","13","13"
"2840","false","0.6","13681","11","11"
"2866","false","0.6","11856","9","9"
"2874","false","0.6","7972","10","10"
"2854","false","0.6","20000","17","19"
"2881","false","0.6","4317","8","8"
"2852","false","0.6","20000","11","13"
"2855","false","0.6","20000","2","14"
"2879","false","0.6","8715","8","8"
"2865","false","0.6","10863","10","10"
"2878","false","0.6","9168","13","13"
"2848","false","0.6","20000","8","9"
"2875","false","0.6","7238","10","10"
"2856","false","0.6","18324","17","17"
"2849","false","0.6","20000","9","10"
"2871","false","0.6","8624","9","9"
"2858","false","0.6","16451","13","13"
"2862","false","0.6","16305","9","9"
"2864","false","0.6","20000","4","13"
"2893","false","0.6","5394","13","13"
"2857","false","0.6","20000","14","15"
"2876","false","0.6","7441","15","15"
"2867","false","0.6","20000","6","13"
"2872","false","0.6","11213","7","7"
"2901","false","0.6","3578","15","15"
"2894","false","0.6","10166","9","9"
"2830","false","0.6","20000","8","9"
"2892","false","0.6","10388","16","16"
"2882","false","0.6","20000","13","14"
"2904","false","0.6","5203","8","8"
"2883","false","0.6","7513","12","12"
"2886","false","0.6","8450","13","13"
"2863","false","0.6","19330","9","9"
"2897","false","0.6","13541","9","9"
"2891","false","0.6","10078","14","14"
"2902","false","0.6","5143","7","7"
"2903","false","0.6","8171","12","12"
"2887","false","0.6","12469","12","12"
"2880","false","0.6","20000","14","16"
"2909","false","0.6","8988","12","12"
"2884","false","0.6","20000","12","13"
"2890","false","0.6","20000","10","11"
"2914","false","0.6","7013","14","14"
"2889","false","0.6","20000","15","16"
"2923","false","0.6","3176","5","5"
"2919","false","0.6","4417","10","10"
"2900","false","0.6","13971","16","16"
"2924","false","0.6","6399","9","9"
"2908","false","0.6","5531","10","10"
"2896","false","0.6","13228","6","6"
"2905","false","0.6","10374","11","11"
"2898","false","0.6","15514","16","16"
"2920","false","0.6","10121","21","21"
"2928","false","0.6","8517","12","12"
"2929","false","0.6","10022","16","16"
"2899","false","0.6","20000","10","11"
"2926","false","0.6","12718","9","9"
"2921","false","0.6","10656","12","12"
"2895","false","0.6","20000","10","11"
"2925","false","0.6","9811","11","11"
"2930","false","0.6","11816","12","12"
"2888","false","0.6","16161","13","13"
"2931","false","0.6","9059","8","8"
"2877","false","0.6","20000","7","8"
"2916","false","0.6","20000","12","13"
"2906","false","0.6","20000","7","8"
"2939","false","0.6","6485","12","12"
"2907","false","0.6","19486","7","7"
"2885","false","0.6","20000","9","10"
"2917","false","0.6","10045","16","16"
"2949","false","0.6","5451","10","10"
"2941","false","0.6","10133","11","11"
"2912","false","0.6","15744","16","16"
"2944","false","0.6","5680","13","13"
"2953","false","0.6","4535","14","14"
"2943","false","0.6","7312","13","13"
"2946","false","0.6","6726","5","5"
"2952","false","0.6","4648","10","10"
"2940","false","0.6","10619","12","12"
"2935","false","0.6","7890","11","11"
"2950","false","0.6","7067","14","14"
"2954","false","0.6","7777","9","9"
"2934","false","0.6","20000","9","10"
"2957","false","0.6","5964","9","9"
"2933","false","0.6","20000","11","12"
"2910","false","0.6","20000","8","9"
"2915","false","0.6","16218","12","12"
"2963","false","0.6","7401","13","13"
"2927","false","0.6","19605","11","11"
"2936","false","0.6","14777","12","12"
"2968","false","0.6","4604","6","6"
"2947","false","0.6","20000","13","14"
"2967","false","0.6","7898","10","10"
"2965","false","0.6","10369","10","10"
"2945","false","0.6","20000","14","16"
"2969","false","0.6","5211","7","7"
"2972","false","0.6","4127","8","8"
"2942","false","0.6","12247","11","11"
"2962","false","0.6","6755","13","13"
"2937","false","0.6","20000","13","14"
"2918","false","0.6","20000","7","8"
"2959","false","0.6","13635","13","13"
"2971","false","0.6","4416","13","13"
"2958","false","0.6","11624","16","16"
"2951","false","0.6","20000","11","12"
"2956","false","0.6","8597","9","9"
"2970","false","0.6","7405","11","11"
"2974","false","0.6","6192","6","6"
"2961","false","0.6","20000","1","18"
"2975","false","0.6","7115","11","11"
"2911","false","0.6","20000","10","11"
"2938","false","0.6","20000","11","12"
"2948","false","0.6","14718","14","14"
"2985","false","0.6","6113","11","11"
"2955","false","0.6","16739","13","13"
"2960","false","0.6","13410","12","12"
"2995","false","0.6","4658","12","12"
"2913","false","0.6","20000","12","13"
"2964","false","0.6","20000","11","14"
"2991","false","0.6","8198","10","10"
"2977","false","0.6","13475","11","11"
"2932","false","0.6","20000","9","10"
"2984","false","0.6","8204","6","6"
"2973","false","0.6","13769","9","9"
"2980","false","0.6","20000","3","16"
"2983","false","0.6","20000","14","15"
"3002","false","0.8","5210","16","16"
"2992","false","0.6","7273","7","7"
"2982","false","0.6","20000","10","12"
"2978","false","0.6","20000","13","14"
"2988","false","0.6","13083","17","17"
"2996","false","0.6","6508","11","11"
"2994","false","0.6","12664","11","11"
"3001","false","0.8","8915","9","9"
"2966","false","0.6","20000","10","14"
"3011","false","0.8","6066","9","9"
"3003","false","0.8","8836","16","16"
"2981","false","0.6","13745","14","14"
"3000","false","0.6","11668","14","14"
"2989","false","0.6","14299","11","11"
"2976","false","0.6","20000","14","15"
"3007","false","0.8","9396","9","9"
"3013","false","0.8","6759","7","7"
"2990","false","0.6","16655","15","15"
"2979","false","0.6","20000","8","10"
"2986","false","0.6","20000","7","9"
"3006","false","0.8","10451","12","12"
"2993","false","0.6","20000","9","10"
"3031","false","0.8","5252","10","10"
"2998","false","0.6","20000","8","9"
"3029","false","0.8","6411","17","17"
"2997","false","0.6","20000","12","13"
"3028","false","0.8","5859","10","10"
"3009","false","0.8","8558","15","15"
"2999","false","0.6","9875","7","7"
"3012","false","0.8","20000","4","5"
"3021","false","0.8","6312","11","11"
"2922","false","0.6","20000","11","12"
"3024","false","0.8","7994","10","10"
"3032","false","0.8","5749","11","11"
"3020","false","0.8","10780","13","13"
"3030","false","0.8","9787","7","7"
"3035","false","0.8","4526","7","7"
"3004","false","0.8","20000","10","11"
"2987","false","0.6","20000","10","13"
"3010","false","0.8","10260","10","10"
"3034","false","0.8","6441","9","9"
"3016","false","0.8","20000","10","11"
"3046","false","0.8","4439","9","9"
"3026","false","0.8","10052","8","8"
"3005","false","0.8","20000","9","11"
"3048","false","0.8","5001","9","9"
"3017","false","0.8","20000","11","12"
"3027","false","0.8","20000","18","20"
"3022","false","0.8","20000","15","16"
"3008","false","0.8","20000","11","12"
"3037","false","0.8","10279","11","11"
"3023","false","0.8","20000","8","9"
"3044","false","0.8","5147","11","11"
"3019","false","0.8","20000","11","13"
"3039","false","0.8","9704","17","17"
"3015","false","0.8","16905","10","10"
"3052","false","0.8","6791","9","9"
